timestamp,pos_x,pos_y,vel_x,vel_y,yaw,accel_x,accel_y,ang_vel_z,rudder_angle
1747073288.5978377,0.3999999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0018623983559185884,0.03589962471880648
1747073288.697837,0.4499999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.0016513006056903645,-0.08871893478734572
1747073288.797843,0.4999999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.024651011636274377,-0.10848057126108357
1747073288.8978677,0.5499999999999998,0.0,0.5,0.0,0.0,0.0,0.0,-0.00473626945735457,0.04314838419353816
1747073288.9978664,0.5999999999999999,0.0,0.5,0.0,0.0,0.0,0.0,0.011722999193313828,-0.16893024417438487
1747073289.0978723,0.6499999999999999,0.0,0.5,0.0,0.0,0.0,0.0,-0.0038983379443902504,-0.1241719194436697
1747073289.1978602,0.7,0.0,0.5,0.0,0.0,0.0,0.0,-0.0006319569535363514,-0.008579708699609492
1747073289.2978659,0.75,0.0,0.5,0.0,0.0,0.0,0.0,-0.015454908643754728,-0.12285300355748162
1747073289.397853,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.01225099757210721,-0.0743178017491881
1747073289.4978411,0.8500000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0017400418295023833,-0.02982350429689621
1747073289.5978405,0.9000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.005136206795017103,-0.014329021472733156
1747073289.6978679,0.9500000000000002,0.0,0.5,0.0,0.0,0.0,0.0,-0.0065591095792869435,-0.04505085188918528
1747073289.797859,1.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.015378646965525938,-0.09531926953860463
1747073289.8979237,1.05,0.0,0.5,0.0,0.0,0.0,0.0,-0.013044697633943475,0.031347021166541165
1747073289.997903,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.002572755694975855,0.14593376980703737
1747073290.0978937,1.1500000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0036809154178951515,-0.29362197064725065
1747073290.1978686,1.2000000000000002,0.0,0.5,0.0,0.0,0.0,0.0,0.008118533974849077,0.0858593636084951
1747073290.297858,1.2500000000000002,0.0,0.5,0.0,0.0,0.0,0.0,-0.0014858189908984977,-0.024505472927315138
1747073290.397862,1.3000000000000003,0.0,0.5,0.0,0.0,0.0,0.0,-0.009878881280242955,-0.15255963662882263
