FRQ, BETA, SPEED, GROUP, Mode, Mod(F), Pha(F), Re(F), Im(F) 
-3.000000e-02, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
3.000000e-02, 0.000000, 0.000000, 0, 1, 4.250102e-02, 156.901426, -3.909376e-02, 1.667375e-02 
3.000000e-02, 0.000000, 0.000000, 0, 2, 2.587062e-05, -167.866585, -2.529270e-05, -5.437715e-06 
3.000000e-02, 0.000000, 0.000000, 0, 3, 3.409479e+00, 179.037970, -3.408998e+00, 5.724450e-02 
3.000000e-02, 0.000000, 0.000000, 0, 4, 5.255785e-04, -179.507230, -5.255590e-04, -4.520158e-06 
3.000000e-02, 0.000000, 0.000000, 0, 5, 4.421935e+01, 171.935968, -4.378210e+01, 6.203077e+00 
3.000000e-02, 0.000000, 0.000000, 0, 6, 2.471233e-03, -169.240107, -2.427784e-03, -4.613635e-04 
3.000000e-02, 45.000000, 0.000000, 0, 1, 4.082315e-02, 163.251077, -3.909131e-02, 1.176435e-02 
3.000000e-02, 45.000000, 0.000000, 0, 2, 4.058422e-01, 89.948878, 3.621112e-04, 4.058421e-01 
3.000000e-02, 45.000000, 0.000000, 0, 3, 3.409378e+00, 179.208947, -3.409053e+00, 4.706998e-02 
3.000000e-02, 45.000000, 0.000000, 0, 4, 9.725525e-01, -89.924571, 1.280357e-03, -9.725517e-01 
3.000000e-02, 45.000000, 0.000000, 0, 5, 4.400351e+01, 174.189842, -4.377745e+01, 4.454593e+00 
3.000000e-02, 45.000000, 0.000000, 0, 6, 5.856537e+00, 89.626017, 3.822671e-02, 5.856412e+00 
3.000000e-02, 90.000000, 0.000000, 0, 1, 3.908864e-02, -179.946886, -3.908862e-02, -3.623564e-05 
3.000000e-02, 90.000000, 0.000000, 0, 2, 5.739550e-01, 90.002518, -2.522703e-05, 5.739550e-01 
3.000000e-02, 90.000000, 0.000000, 0, 3, 3.409176e+00, 179.623978, -3.409103e+00, 2.237367e-02 
3.000000e-02, 90.000000, 0.000000, 0, 4, 1.375390e+00, -90.021902, -5.257705e-04, -1.375389e+00 
3.000000e-02, 90.000000, 0.000000, 0, 5, 4.377338e+01, 179.690193, -4.377274e+01, 2.366883e-01 
3.000000e-02, 90.000000, 0.000000, 0, 6, 8.282775e+00, 90.016785, -2.426491e-03, 8.282775e+00 
3.000000e-02, 135.000000, 0.000000, 0, 1, 4.083767e-02, -163.182486, -3.909108e-02, -1.181533e-02 
3.000000e-02, 135.000000, 0.000000, 0, 2, 4.058506e-01, 90.058252, -4.126268e-04, 4.058504e-01 
3.000000e-02, 135.000000, 0.000000, 0, 3, 3.409031e+00, -179.960039, -3.409031e+00, -2.377662e-03 
3.000000e-02, 135.000000, 0.000000, 0, 4, 9.725418e-01, -90.137368, -2.331696e-03, -9.725390e-01 
3.000000e-02, 135.000000, 0.000000, 0, 5, 4.395774e+01, -174.805451, -4.377720e+01, -3.979839e+00 
3.000000e-02, 135.000000, 0.000000, 0, 6, 5.857280e+00, 90.421420, -4.308094e-02, 5.857122e+00 
3.000000e-02, 180.000000, 0.000000, 0, 1, 4.250068e-02, -156.902511, -3.909377e-02, -1.667288e-02 
3.000000e-02, 180.000000, 0.000000, 0, 2, 2.608114e-05, 165.869678, -2.529200e-05, 6.367144e-06 
3.000000e-02, 180.000000, 0.000000, 0, 3, 3.408989e+00, -179.786803, -3.408965e+00, -1.268478e-02 
3.000000e-02, 180.000000, 0.000000, 0, 4, 5.257228e-04, 178.541313, -5.255524e-04, 1.338288e-05 
3.000000e-02, 180.000000, 0.000000, 0, 5, 4.415447e+01, -172.550151, -4.378175e+01, -5.724995e+00 
3.000000e-02, 180.000000, 0.000000, 0, 6, 2.487659e-03, 167.397414, -2.427724e-03, 5.427756e-04 
3.000000e-02, 225.000000, 0.000000, 0, 1, 4.082290e-02, -163.252252, -3.909131e-02, -1.176347e-02 
3.000000e-02, 225.000000, 0.000000, 0, 2, 4.058413e-01, -89.948880, 3.620990e-04, -4.058411e-01 
3.000000e-02, 225.000000, 0.000000, 0, 3, 3.409034e+00, -179.957812, -3.409033e+00, -2.510142e-03 
3.000000e-02, 225.000000, 0.000000, 0, 4, 9.725614e-01, 89.924569, 1.280403e-03, 9.725605e-01 
3.000000e-02, 225.000000, 0.000000, 0, 5, 4.395747e+01, -174.809777, -4.377724e+01, -3.976509e+00 
3.000000e-02, 225.000000, 0.000000, 0, 6, 5.856455e+00, -89.626012, 3.822668e-02, -5.856331e+00 
3.000000e-02, 270.000000, 0.000000, 0, 1, 3.908864e-02, 179.945605, -3.908862e-02, 3.710963e-05 
3.000000e-02, 270.000000, 0.000000, 0, 2, 5.739541e-01, -90.002520, -2.524495e-05, -5.739541e-01 
3.000000e-02, 270.000000, 0.000000, 0, 3, 3.409180e+00, 179.627127, -3.409108e+00, 2.218634e-02 
3.000000e-02, 270.000000, 0.000000, 0, 4, 1.375398e+00, 90.021900, -5.257128e-04, 1.375398e+00 
3.000000e-02, 270.000000, 0.000000, 0, 5, 4.377347e+01, 179.684030, -4.377280e+01, 2.413971e-01 
3.000000e-02, 270.000000, 0.000000, 0, 6, 8.282694e+00, -90.016786, -2.426601e-03, -8.282693e+00 
3.000000e-02, 315.000000, 0.000000, 0, 1, 4.083792e-02, 163.181311, -3.909108e-02, 1.181621e-02 
3.000000e-02, 315.000000, 0.000000, 0, 2, 4.058497e-01, -90.058254, -4.126400e-04, -4.058495e-01 
3.000000e-02, 315.000000, 0.000000, 0, 3, 3.409381e+00, 179.211174, -3.409058e+00, 4.693755e-02 
3.000000e-02, 315.000000, 0.000000, 0, 4, 9.725507e-01, 90.137365, -2.331659e-03, 9.725479e-01 
3.000000e-02, 315.000000, 0.000000, 0, 5, 4.400389e+01, 174.185535, -4.377750e+01, 4.457923e+00 
3.000000e-02, 315.000000, 0.000000, 0, 6, 5.857199e+00, -90.421428, -4.308106e-02, -5.857041e+00 
3.000000e-02, 360.000000, 0.000000, 0, 1, 4.250102e-02, 156.901426, -3.909376e-02, 1.667375e-02 
3.000000e-02, 360.000000, 0.000000, 0, 2, 2.587062e-05, -167.866585, -2.529270e-05, -5.437715e-06 
3.000000e-02, 360.000000, 0.000000, 0, 3, 3.409479e+00, 179.037970, -3.408998e+00, 5.724450e-02 
3.000000e-02, 360.000000, 0.000000, 0, 4, 5.255785e-04, -179.507230, -5.255590e-04, -4.520158e-06 
3.000000e-02, 360.000000, 0.000000, 0, 5, 4.421935e+01, 171.935968, -4.378210e+01, 6.203077e+00 
3.000000e-02, 360.000000, 0.000000, 0, 6, 2.471233e-03, -169.240107, -2.427784e-03, -4.613635e-04 
6.000000e-02, 0.000000, 0.000000, 0, 1, 1.674529e-01, 159.030453, -1.563626e-01, 5.992664e-02 
6.000000e-02, 0.000000, 0.000000, 0, 2, 1.073282e-04, -171.541989, -1.061609e-04, -1.578633e-05 
6.000000e-02, 0.000000, 0.000000, 0, 3, 1.389474e+01, 178.174884, -1.388769e+01, 4.425321e-01 
6.000000e-02, 0.000000, 0.000000, 0, 4, 2.156069e-03, 179.266080, -2.155893e-03, 2.761701e-05 
6.000000e-02, 0.000000, 0.000000, 0, 5, 1.796224e+02, 172.268300, -1.779895e+02, 2.416540e+01 
6.000000e-02, 0.000000, 0.000000, 0, 6, 1.026609e-02, -172.606226, -1.018073e-02, -1.321121e-03 
6.000000e-02, 45.000000, 0.000000, 0, 1, 1.619536e-01, 164.871030, -1.563404e-01, 4.226869e-02 
6.000000e-02, 45.000000, 0.000000, 0, 2, 1.623006e+00, 89.784725, 6.098024e-03, 1.622994e+00 
6.000000e-02, 45.000000, 0.000000, 0, 3, 1.389499e+01, 178.282512, -1.388875e+01, 4.164514e-01 
6.000000e-02, 45.000000, 0.000000, 0, 4, 3.884619e+00, -89.606484, 2.667994e-02, -3.884527e+00 
6.000000e-02, 45.000000, 0.000000, 0, 5, 1.788514e+02, 174.163033, -1.779241e+02, 1.818886e+01 
6.000000e-02, 45.000000, 0.000000, 0, 6, 2.344963e+01, 88.435864, 6.400795e-01, 2.344089e+01 
6.000000e-02, 90.000000, 0.000000, 0, 1, 1.563149e-01, -179.942118, -1.563148e-01, -1.579154e-04 
6.000000e-02, 90.000000, 0.000000, 0, 2, 2.295403e+00, 90.002594, -1.039145e-04, 2.295403e+00 
6.000000e-02, 90.000000, 0.000000, 0, 3, 1.389377e+01, 178.544628, -1.388929e+01, 3.528782e-01 
6.000000e-02, 90.000000, 0.000000, 0, 4, 5.493591e+00, -90.022562, -2.163238e-03, -5.493590e+00 
6.000000e-02, 90.000000, 0.000000, 0, 5, 1.778931e+02, 178.784961, -1.778531e+02, 3.772195e+00 
6.000000e-02, 90.000000, 0.000000, 0, 6, 3.315675e+01, 90.017544, -1.015238e-02, 3.315675e+01 
6.000000e-02, 135.000000, 0.000000, 0, 1, 1.620106e-01, -164.792420, -1.563373e-01, -4.249812e-02 
6.000000e-02, 135.000000, 0.000000, 0, 2, 1.623039e+00, 90.222666, -6.307523e-03, 1.623027e+00 
6.000000e-02, 135.000000, 0.000000, 0, 3, 1.388987e+01, 178.807651, -1.388687e+01, 2.890332e-01 
6.000000e-02, 135.000000, 0.000000, 0, 4, 3.884590e+00, -90.457249, -3.100066e-02, -3.884467e+00 
6.000000e-02, 135.000000, 0.000000, 0, 5, 1.782217e+02, -176.577552, -1.779039e+02, -1.063939e+01 
6.000000e-02, 135.000000, 0.000000, 0, 6, 2.345298e+01, 91.613593, -6.604072e-01, 2.344368e+01 
6.000000e-02, 180.000000, 0.000000, 0, 1, 1.674610e-01, -159.023840, -1.563633e-01, -5.994760e-02 
6.000000e-02, 180.000000, 0.000000, 0, 2, 1.104031e-04, 163.958732, -1.061043e-04, 3.050765e-05 
6.000000e-02, 180.000000, 0.000000, 0, 3, 1.388748e+01, 178.917563, -1.388500e+01, 2.623480e-01 
6.000000e-02, 180.000000, 0.000000, 0, 4, 2.158310e-03, 177.001473, -2.155355e-03, 1.129018e-04 
6.000000e-02, 180.000000, 0.000000, 0, 5, 1.787336e+02, -174.669934, -1.779608e+02, -1.660312e+01 
6.000000e-02, 180.000000, 0.000000, 0, 6, 1.050593e-02, 165.597763, -1.017577e-02, 2.613116e-03 
6.000000e-02, 225.000000, 0.000000, 0, 1, 1.619595e-01, -164.863915, -1.563409e-01, -4.228966e-02 
6.000000e-02, 225.000000, 0.000000, 0, 2, 1.622991e+00, -89.784788, 6.096193e-03, -1.622980e+00 
6.000000e-02, 225.000000, 0.000000, 0, 3, 1.388990e+01, 178.810005, -1.388690e+01, 2.884632e-01 
6.000000e-02, 225.000000, 0.000000, 0, 4, 3.884759e+00, 89.606399, 2.668667e-02, 3.884668e+00 
6.000000e-02, 225.000000, 0.000000, 0, 5, 1.782216e+02, -176.581794, -1.779045e+02, -1.062620e+01 
6.000000e-02, 225.000000, 0.000000, 0, 6, 2.344834e+01, -88.435794, 6.400731e-01, -2.343960e+01 
6.000000e-02, 270.000000, 0.000000, 0, 1, 1.563148e-01, 179.949803, -1.563148e-01, 1.369468e-04 
6.000000e-02, 270.000000, 0.000000, 0, 2, 2.295388e+00, -90.002660, -1.065607e-04, -2.295388e+00 
6.000000e-02, 270.000000, 0.000000, 0, 3, 1.389383e+01, 178.547952, -1.388937e+01, 3.520739e-01 
6.000000e-02, 270.000000, 0.000000, 0, 4, 5.493731e+00, 90.022467, -2.154248e-03, 5.493731e+00 
6.000000e-02, 270.000000, 0.000000, 0, 5, 1.778944e+02, 178.778956, -1.778540e+02, 3.790864e+00 
6.000000e-02, 270.000000, 0.000000, 0, 6, 3.315546e+01, -90.017568, -1.016635e-02, -3.315546e+01 
6.000000e-02, 315.000000, 0.000000, 0, 1, 1.620047e-01, 164.799530, -1.563368e-01, 4.247715e-02 
6.000000e-02, 315.000000, 0.000000, 0, 2, 1.623025e+00, -90.222735, -6.309434e-03, -1.623012e+00 
6.000000e-02, 315.000000, 0.000000, 0, 3, 1.389506e+01, 178.284859, -1.388883e+01, 4.158844e-01 
6.000000e-02, 315.000000, 0.000000, 0, 4, 3.884731e+00, 90.457145, -3.099468e-02, 3.884607e+00 
6.000000e-02, 315.000000, 0.000000, 0, 5, 1.788534e+02, 174.158844, -1.779248e+02, 1.820208e+01 
6.000000e-02, 315.000000, 0.000000, 0, 6, 2.345169e+01, -91.613714, -6.604206e-01, -2.344238e+01 
6.000000e-02, 360.000000, 0.000000, 0, 1, 1.674529e-01, 159.030453, -1.563626e-01, 5.992664e-02 
6.000000e-02, 360.000000, 0.000000, 0, 2, 1.073282e-04, -171.541989, -1.061609e-04, -1.578633e-05 
6.000000e-02, 360.000000, 0.000000, 0, 3, 1.389474e+01, 178.174884, -1.388769e+01, 4.425321e-01 
6.000000e-02, 360.000000, 0.000000, 0, 4, 2.156069e-03, 179.266080, -2.155893e-03, 2.761701e-05 
6.000000e-02, 360.000000, 0.000000, 0, 5, 1.796224e+02, 172.268300, -1.779895e+02, 2.416540e+01 
6.000000e-02, 360.000000, 0.000000, 0, 6, 1.026609e-02, -172.606226, -1.018073e-02, -1.321121e-03 
9.000000e-02, 0.000000, 0.000000, 0, 1, 3.680332e-01, 162.755352, -3.514893e-01, 1.091043e-01 
9.000000e-02, 0.000000, 0.000000, 0, 2, 2.505587e-04, -176.859929, -2.501825e-04, -1.372489e-05 
9.000000e-02, 0.000000, 0.000000, 0, 3, 3.188782e+01, 176.835716, -3.183920e+01, 1.760179e+00 
9.000000e-02, 0.000000, 0.000000, 0, 4, 4.988343e-03, 177.384665, -4.983147e-03, 2.276199e-04 
9.000000e-02, 0.000000, 0.000000, 0, 5, 4.105653e+02, 172.797229, -4.073254e+02, 5.147717e+01 
9.000000e-02, 0.000000, 0.000000, 0, 6, 2.405738e-02, -177.502141, -2.403453e-02, -1.048470e-03 
9.000000e-02, 45.000000, 0.000000, 0, 1, 3.598301e-01, 167.664819, -3.515233e-01, 7.687061e-02 
9.000000e-02, 45.000000, 0.000000, 0, 2, 3.650119e+00, 89.510047, 3.121289e-02, 3.649986e+00 
9.000000e-02, 45.000000, 0.000000, 0, 3, 3.189481e+01, 176.840321, -3.184632e+01, 1.758005e+00 
9.000000e-02, 45.000000, 0.000000, 0, 4, 8.720263e+00, -89.077104, 1.404561e-01, -8.719132e+00 
9.000000e-02, 45.000000, 0.000000, 0, 5, 4.092233e+02, 174.125168, -4.070740e+02, 4.188629e+01 
9.000000e-02, 45.000000, 0.000000, 0, 6, 5.288305e+01, 86.459338, 3.265893e+00, 5.278210e+01 
9.000000e-02, 90.000000, 0.000000, 0, 1, 3.515428e-01, -179.914814, -3.515424e-01, -5.226627e-04 
9.000000e-02, 90.000000, 0.000000, 0, 2, 5.163288e+00, 90.002399, -2.161587e-04, 5.163288e+00 
