FRQ, BETA, SPEED, GROUP, Mode, Mod(F), Pha(F), Re(F), Im(F) 
-3.000000e-02, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
3.000000e-02, 0.000000, 0.000000, 0, 1, 7.793856e-01, 83.867535, 8.325979e-02, 7.749256e-01 
3.000000e-02, 0.000000, 0.000000, 0, 2, 4.759792e-02, -0.460895, 4.759638e-02, -3.828800e-04 
3.000000e-02, 0.000000, 0.000000, 0, 3, 2.284140e+03, 0.056434, 2.284139e+03, 2.249765e+00 
3.000000e-02, 0.000000, 0.000000, 0, 4, 4.541538e-01, -0.042680, 4.541537e-01, -3.383026e-04 
3.000000e-02, 0.000000, 0.000000, 0, 5, 2.451556e+04, 0.742148, 2.451350e+04, 3.175394e+02 
3.000000e-02, 0.000000, 0.000000, 0, 6, 4.169503e+00, -0.419985, 4.169391e+00, -3.056272e-02 
3.000000e-02, 45.000000, 0.000000, 0, 1, 5.542575e-01, 81.352171, 8.333853e-02, 5.479562e-01 
3.000000e-02, 45.000000, 0.000000, 0, 2, 5.499251e-01, 85.042820, 4.751970e-02, 5.478682e-01 
3.000000e-02, 45.000000, 0.000000, 0, 3, 2.284147e+03, 0.039904, 2.284146e+03, 1.590826e+00 
3.000000e-02, 45.000000, 0.000000, 0, 4, 2.400690e+00, -79.005451, 4.578490e-01, -2.356626e+00 
3.000000e-02, 45.000000, 0.000000, 0, 5, 2.451473e+04, 0.524789, 2.451370e+04, 2.245346e+02 
3.000000e-02, 45.000000, 0.000000, 0, 6, 4.379602e+00, -16.097095, 4.207892e+00, -1.214315e+00 
3.000000e-02, 90.000000, 0.000000, 0, 1, 8.341727e-02, -0.000159, 8.341727e-02, -2.311884e-07 
3.000000e-02, 90.000000, 0.000000, 0, 2, 7.766472e-01, 86.486354, 4.759780e-02, 7.751873e-01 
3.000000e-02, 90.000000, 0.000000, 0, 3, 2.284153e+03, -0.000000, 2.284153e+03, -3.468997e-06 
3.000000e-02, 90.000000, 0.000000, 0, 4, 3.363247e+00, -82.239353, 4.541563e-01, -3.332443e+00 
3.000000e-02, 90.000000, 0.000000, 0, 5, 2.451389e+04, -0.000000, 2.451389e+04, -1.793546e-04 
3.000000e-02, 90.000000, 0.000000, 0, 6, 4.497735e+00, -22.025556, 4.169475e+00, -1.686741e+00 
3.000000e-02, 135.000000, 0.000000, 0, 1, 5.542578e-01, -81.352176, 8.333853e-02, -5.479566e-01 
3.000000e-02, 135.000000, 0.000000, 0, 2, 5.504780e-01, 85.031640, 4.767448e-02, 5.484097e-01 
3.000000e-02, 135.000000, 0.000000, 0, 3, 2.284147e+03, -0.039905, 2.284146e+03, -1.590830e+00 
3.000000e-02, 135.000000, 0.000000, 0, 4, 2.398822e+00, -79.176494, 4.504610e-01, -2.356147e+00 
3.000000e-02, 135.000000, 0.000000, 0, 5, 2.451473e+04, -0.524790, 2.451370e+04, -2.245349e+02 
3.000000e-02, 135.000000, 0.000000, 0, 6, 4.293763e+00, -15.827533, 4.130974e+00, -1.171092e+00 
3.000000e-02, 180.000000, 0.000000, 0, 1, 7.793856e-01, -83.867535, 8.325979e-02, -7.749256e-01 
3.000000e-02, 180.000000, 0.000000, 0, 2, 4.759792e-02, 0.460895, 4.759638e-02, 3.828800e-04 
3.000000e-02, 180.000000, 0.000000, 0, 3, 2.284140e+03, -0.056434, 2.284139e+03, -2.249765e+00 
3.000000e-02, 180.000000, 0.000000, 0, 4, 4.541538e-01, 0.042680, 4.541537e-01, 3.383026e-04 
3.000000e-02, 180.000000, 0.000000, 0, 5, 2.451556e+04, -0.742148, 2.451350e+04, -3.175394e+02 
3.000000e-02, 180.000000, 0.000000, 0, 6, 4.169503e+00, 0.419985, 4.169391e+00, 3.056272e-02 
3.000000e-02, 225.000000, 0.000000, 0, 1, 5.542575e-01, -81.352171, 8.333853e-02, -5.479562e-01 
3.000000e-02, 225.000000, 0.000000, 0, 2, 5.499251e-01, -85.042820, 4.751970e-02, -5.478682e-01 
3.000000e-02, 225.000000, 0.000000, 0, 3, 2.284147e+03, -0.039904, 2.284146e+03, -1.590826e+00 
3.000000e-02, 225.000000, 0.000000, 0, 4, 2.400690e+00, 79.005451, 4.578490e-01, 2.356626e+00 
3.000000e-02, 225.000000, 0.000000, 0, 5, 2.451473e+04, -0.524789, 2.451370e+04, -2.245346e+02 
3.000000e-02, 225.000000, 0.000000, 0, 6, 4.379602e+00, 16.097095, 4.207892e+00, 1.214315e+00 
3.000000e-02, 270.000000, 0.000000, 0, 1, 8.341727e-02, 0.000159, 8.341727e-02, 2.311884e-07 
3.000000e-02, 270.000000, 0.000000, 0, 2, 7.766472e-01, -86.486354, 4.759780e-02, -7.751873e-01 
3.000000e-02, 270.000000, 0.000000, 0, 3, 2.284153e+03, 0.000000, 2.284153e+03, 3.468997e-06 
3.000000e-02, 270.000000, 0.000000, 0, 4, 3.363247e+00, 82.239353, 4.541563e-01, 3.332443e+00 
3.000000e-02, 270.000000, 0.000000, 0, 5, 2.451389e+04, 0.000000, 2.451389e+04, 1.793546e-04 
3.000000e-02, 270.000000, 0.000000, 0, 6, 4.497735e+00, 22.025556, 4.169475e+00, 1.686741e+00 
3.000000e-02, 315.000000, 0.000000, 0, 1, 5.542578e-01, 81.352176, 8.333853e-02, 5.479566e-01 
3.000000e-02, 315.000000, 0.000000, 0, 2, 5.504780e-01, -85.031640, 4.767448e-02, -5.484097e-01 
3.000000e-02, 315.000000, 0.000000, 0, 3, 2.284147e+03, 0.039905, 2.284146e+03, 1.590830e+00 
3.000000e-02, 315.000000, 0.000000, 0, 4, 2.398822e+00, 79.176494, 4.504610e-01, 2.356147e+00 
3.000000e-02, 315.000000, 0.000000, 0, 5, 2.451473e+04, 0.524790, 2.451370e+04, 2.245349e+02 
3.000000e-02, 315.000000, 0.000000, 0, 6, 4.293763e+00, 15.827533, 4.130974e+00, 1.171092e+00 
3.000000e-02, 360.000000, 0.000000, 0, 1, 7.793856e-01, 83.867535, 8.325979e-02, 7.749256e-01 
3.000000e-02, 360.000000, 0.000000, 0, 2, 4.759792e-02, -0.460895, 4.759638e-02, -3.828800e-04 
3.000000e-02, 360.000000, 0.000000, 0, 3, 2.284140e+03, 0.056434, 2.284139e+03, 2.249765e+00 
3.000000e-02, 360.000000, 0.000000, 0, 4, 4.541538e-01, -0.042680, 4.541537e-01, -3.383026e-04 
3.000000e-02, 360.000000, 0.000000, 0, 5, 2.451556e+04, 0.742148, 2.451350e+04, 3.175394e+02 
3.000000e-02, 360.000000, 0.000000, 0, 6, 4.169503e+00, -0.419985, 4.169391e+00, -3.056272e-02 
6.000000e-02, 0.000000, 0.000000, 0, 1, 3.098647e+00, 88.505518, 8.081479e-02, 3.097593e+00 
6.000000e-02, 0.000000, 0.000000, 0, 2, 4.748542e-02, -1.847373, 4.746074e-02, -1.530795e-03 
6.000000e-02, 0.000000, 0.000000, 0, 3, 2.281613e+03, 0.225920, 2.281595e+03, 8.996492e+00 
6.000000e-02, 0.000000, 0.000000, 0, 4, 4.542423e-01, -0.170338, 4.542403e-01, -1.350441e-03 
6.000000e-02, 0.000000, 0.000000, 0, 5, 2.453545e+04, 2.965050, 2.450260e+04, 1.269140e+03 
6.000000e-02, 0.000000, 0.000000, 0, 6, 4.168366e+00, -1.679419, 4.166575e+00, -1.221631e-01 
6.000000e-02, 45.000000, 0.000000, 0, 1, 2.191945e+00, 87.854111, 8.207533e-02, 2.190408e+00 
6.000000e-02, 45.000000, 0.000000, 0, 2, 2.190542e+00, 88.790642, 4.623295e-02, 2.190054e+00 
6.000000e-02, 45.000000, 0.000000, 0, 3, 2.281719e+03, 0.159748, 2.281710e+03, 6.361734e+00 
6.000000e-02, 45.000000, 0.000000, 0, 4, 9.432820e+00, -86.880448, 5.133299e-01, -9.418842e+00 
6.000000e-02, 45.000000, 0.000000, 0, 5, 2.452213e+04, 2.097349, 2.450570e+04, 8.974480e+02 
6.000000e-02, 45.000000, 0.000000, 0, 6, 6.818327e+00, -45.462238, 4.782232e+00, -4.860024e+00 
6.000000e-02, 90.000000, 0.000000, 0, 1, 8.333592e-02, -0.000636, 8.333592e-02, -9.244683e-07 
6.000000e-02, 90.000000, 0.000000, 0, 2, 3.099212e+00, 89.122132, 4.748330e-02, 3.098848e+00 
6.000000e-02, 90.000000, 0.000000, 0, 3, 2.281826e+03, -0.000000, 2.281826e+03, -1.396775e-05 
6.000000e-02, 90.000000, 0.000000, 0, 4, 1.332723e+01, -88.046591, 4.542830e-01, -1.331949e+01 
6.000000e-02, 90.000000, 0.000000, 0, 5, 2.450880e+04, -0.000002, 2.450880e+04, -7.181673e-04 
6.000000e-02, 90.000000, 0.000000, 0, 6, 7.934101e+00, -58.310408, 4.167919e+00, -6.751178e+00 
6.000000e-02, 135.000000, 0.000000, 0, 1, 2.191946e+00, -87.854112, 8.207535e-02, -2.190409e+00 
6.000000e-02, 135.000000, 0.000000, 0, 2, 2.192760e+00, 88.727098, 4.871109e-02, 2.192219e+00 
6.000000e-02, 135.000000, 0.000000, 0, 3, 2.281719e+03, -0.159749, 2.281710e+03, -6.361753e+00 
6.000000e-02, 135.000000, 0.000000, 0, 4, 9.425221e+00, -87.596921, 3.951934e-01, -9.416932e+00 
6.000000e-02, 135.000000, 0.000000, 0, 5, 2.452213e+04, -2.097352, 2.450570e+04, -8.974491e+02 
6.000000e-02, 135.000000, 0.000000, 0, 6, 5.881230e+00, -52.843100, 3.552261e+00, -4.687249e+00 
6.000000e-02, 180.000000, 0.000000, 0, 1, 3.098647e+00, -88.505518, 8.081479e-02, -3.097593e+00 
6.000000e-02, 180.000000, 0.000000, 0, 2, 4.748542e-02, 1.847373, 4.746074e-02, 1.530795e-03 
6.000000e-02, 180.000000, 0.000000, 0, 3, 2.281613e+03, -0.225920, 2.281595e+03, -8.996492e+00 
6.000000e-02, 180.000000, 0.000000, 0, 4, 4.542423e-01, 0.170338, 4.542403e-01, 1.350441e-03 
6.000000e-02, 180.000000, 0.000000, 0, 5, 2.453545e+04, -2.965050, 2.450260e+04, -1.269140e+03 
6.000000e-02, 180.000000, 0.000000, 0, 6, 4.168366e+00, 1.679419, 4.166575e+00, 1.221631e-01 
6.000000e-02, 225.000000, 0.000000, 0, 1, 2.191945e+00, -87.854111, 8.207533e-02, -2.190408e+00 
6.000000e-02, 225.000000, 0.000000, 0, 2, 2.190542e+00, -88.790642, 4.623295e-02, -2.190054e+00 
6.000000e-02, 225.000000, 0.000000, 0, 3, 2.281719e+03, -0.159748, 2.281710e+03, -6.361734e+00 
6.000000e-02, 225.000000, 0.000000, 0, 4, 9.432820e+00, 86.880448, 5.133299e-01, 9.418842e+00 
6.000000e-02, 225.000000, 0.000000, 0, 5, 2.452213e+04, -2.097349, 2.450570e+04, -8.974480e+02 
6.000000e-02, 225.000000, 0.000000, 0, 6, 6.818327e+00, 45.462238, 4.782232e+00, 4.860024e+00 
6.000000e-02, 270.000000, 0.000000, 0, 1, 8.333592e-02, 0.000636, 8.333592e-02, 9.244683e-07 
6.000000e-02, 270.000000, 0.000000, 0, 2, 3.099212e+00, -89.122132, 4.748330e-02, -3.098848e+00 
6.000000e-02, 270.000000, 0.000000, 0, 3, 2.281826e+03, 0.000000, 2.281826e+03, 1.396775e-05 
6.000000e-02, 270.000000, 0.000000, 0, 4, 1.332723e+01, 88.046591, 4.542830e-01, 1.331949e+01 
6.000000e-02, 270.000000, 0.000000, 0, 5, 2.450880e+04, 0.000002, 2.450880e+04, 7.181673e-04 
6.000000e-02, 270.000000, 0.000000, 0, 6, 7.934101e+00, 58.310408, 4.167919e+00, 6.751178e+00 
6.000000e-02, 315.000000, 0.000000, 0, 1, 2.191946e+00, 87.854112, 8.207535e-02, 2.190409e+00 
6.000000e-02, 315.000000, 0.000000, 0, 2, 2.192760e+00, -88.727098, 4.871109e-02, -2.192219e+00 
6.000000e-02, 315.000000, 0.000000, 0, 3, 2.281719e+03, 0.159749, 2.281710e+03, 6.361753e+00 
6.000000e-02, 315.000000, 0.000000, 0, 4, 9.425221e+00, 87.596921, 3.951934e-01, 9.416932e+00 
6.000000e-02, 315.000000, 0.000000, 0, 5, 2.452213e+04, 2.097352, 2.450570e+04, 8.974491e+02 
6.000000e-02, 315.000000, 0.000000, 0, 6, 5.881230e+00, 52.843100, 3.552261e+00, 4.687249e+00 
6.000000e-02, 360.000000, 0.000000, 0, 1, 3.098647e+00, 88.505518, 8.081479e-02, 3.097593e+00 
6.000000e-02, 360.000000, 0.000000, 0, 2, 4.748542e-02, -1.847373, 4.746074e-02, -1.530795e-03 
6.000000e-02, 360.000000, 0.000000, 0, 3, 2.281613e+03, 0.225920, 2.281595e+03, 8.996492e+00 
6.000000e-02, 360.000000, 0.000000, 0, 4, 4.542423e-01, -0.170338, 4.542403e-01, -1.350441e-03 
6.000000e-02, 360.000000, 0.000000, 0, 5, 2.453545e+04, 2.965050, 2.450260e+04, 1.269140e+03 
6.000000e-02, 360.000000, 0.000000, 0, 6, 4.168366e+00, -1.679419, 4.166575e+00, -1.221631e-01 
9.000000e-02, 0.000000, 0.000000, 0, 1, 6.960746e+00, 89.420286, 7.042700e-02, 6.960390e+00 
9.000000e-02, 0.000000, 0.000000, 0, 2, 4.730409e-02, -4.171072, 4.717880e-02, -3.440647e-03 
9.000000e-02, 0.000000, 0.000000, 0, 3, 2.276868e+03, 0.509034, 2.276778e+03, 2.022817e+01 
9.000000e-02, 0.000000, 0.000000, 0, 4, 4.542824e-01, -0.381716, 4.542723e-01, -3.026497e-03 
9.000000e-02, 0.000000, 0.000000, 0, 5, 2.463435e+04, 6.646484, 2.446879e+04, 2.851255e+03 
9.000000e-02, 0.000000, 0.000000, 0, 6, 4.167570e+00, -3.775970, 4.158523e+00, -2.744570e-01 
9.000000e-02, 45.000000, 0.000000, 0, 1, 4.923245e+00, 89.106021, 7.681366e-02, 4.922645e+00 
9.000000e-02, 45.000000, 0.000000, 0, 2, 4.922015e+00, 89.523227, 4.095692e-02, 4.921845e+00 
9.000000e-02, 45.000000, 0.000000, 0, 3, 2.277405e+03, 0.359929, 2.277360e+03, 1.430645e+01 
9.000000e-02, 45.000000, 0.000000, 0, 4, 2.117473e+01, -87.961828, 7.530856e-01, -2.116133e+01 
9.000000e-02, 45.000000, 0.000000, 0, 5, 2.456737e+04, 4.708141, 2.448447e+04, 2.016492e+03 
9.000000e-02, 45.000000, 0.000000, 0, 6, 1.313999e+01, -56.397537, 7.272030e+00, -1.094426e+01 
9.000000e-02, 90.000000, 0.000000, 0, 1, 8.320121e-02, -0.001432, 8.320120e-02, -2.078982e-06 
9.000000e-02, 90.000000, 0.000000, 0, 2, 6.965426e+00, 89.610978, 4.729286e-02, 6.965266e+00 
