FRQ, BETA, SPEED, GROUP, Mode, Mod(Xi), Pha(Xi), Re(Xi), Im(Xi) 
-3.000000e-02, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 1, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 2, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 3, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 1, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 2, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 3, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 1, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 2, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 3, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 1, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 2, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 3, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 1, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 2, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 3, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 5, 0.000000e+00, -0.000000, 0.000000e+00, -0.000000e+00 
-3.000000e-02, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 0.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 45.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 90.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 135.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 180.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 225.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 270.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 315.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 1, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 2, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 3, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 4, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 5, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
0.000000e+00, 360.000000, 0.000000, 0, 6, 0.000000e+00, 0.000000, 0.000000e+00, 0.000000e+00 
3.000000e-02, 0.000000, 0.000000, 0, 1, 1.004914e+00, -95.999081, -1.050261e-01, -9.994110e-01 
3.000000e-02, 0.000000, 0.000000, 0, 2, 2.553739e-02, 179.522283, -2.553650e-02, 2.129216e-04 
3.000000e-02, 0.000000, 0.000000, 0, 3, 9.999965e-01, -0.000006, 9.999965e-01, -1.034233e-07 
3.000000e-02, 0.000000, 0.000000, 0, 4, 2.413537e-05, -0.078163, 2.413535e-05, -3.292551e-08 
3.000000e-02, 0.000000, 0.000000, 0, 5, 9.178481e-05, 90.263833, -4.226457e-07, 9.178383e-05 
3.000000e-02, 0.000000, 0.000000, 0, 6, 1.979455e-03, 179.581347, -1.979402e-03, 1.446349e-05 
3.000000e-02, 45.000000, 0.000000, 0, 1, 7.144686e-01, -98.461406, -1.051292e-01, -7.066917e-01 
3.000000e-02, 45.000000, 0.000000, 0, 2, 7.072073e-01, -92.072501, -2.557550e-02, -7.067447e-01 
3.000000e-02, 45.000000, 0.000000, 0, 3, 9.999992e-01, -0.000004, 9.999992e-01, -7.260406e-08 
3.000000e-02, 45.000000, 0.000000, 0, 4, 6.946932e-05, -69.466793, 2.436638e-05, -6.505587e-05 
3.000000e-02, 45.000000, 0.000000, 0, 5, 6.490225e-05, 90.339512, -3.845830e-07, 6.490111e-05 
3.000000e-02, 45.000000, 0.000000, 0, 6, 2.018482e-03, 179.595977, -2.018432e-03, 1.423326e-05 
3.000000e-02, 90.000000, 0.000000, 0, 1, 1.052323e-01, 179.999837, -1.052323e-01, 3.001208e-07 
3.000000e-02, 90.000000, 0.000000, 0, 2, 1.000030e+00, -91.463301, -2.553739e-02, -9.997034e-01 
3.000000e-02, 90.000000, 0.000000, 0, 3, 1.000002e+00, 0.000000, 1.000002e+00, 6.159650e-10 
3.000000e-02, 90.000000, 0.000000, 0, 4, 9.508434e-05, -75.295556, 2.413554e-05, -9.197014e-05 
3.000000e-02, 90.000000, 0.000000, 0, 5, 3.465194e-07, 179.999865, -3.465194e-07, 8.137527e-13 
3.000000e-02, 90.000000, 0.000000, 0, 6, 1.979449e-03, 179.836749, -1.979441e-03, 5.639963e-06 
3.000000e-02, 135.000000, 0.000000, 0, 1, 7.144690e-01, 98.461404, -1.051292e-01, 7.066921e-01 
3.000000e-02, 135.000000, 0.000000, 0, 2, 7.075054e-01, -92.065379, -2.549839e-02, -7.070458e-01 
3.000000e-02, 135.000000, 0.000000, 0, 3, 9.999992e-01, 0.000004, 9.999992e-01, 7.385070e-08 
3.000000e-02, 135.000000, 0.000000, 0, 4, 6.926497e-05, -69.811068, 2.390451e-05, -6.500931e-05 
3.000000e-02, 135.000000, 0.000000, 0, 5, 6.490225e-05, -90.339512, -3.845823e-07, -6.490111e-05 
3.000000e-02, 135.000000, 0.000000, 0, 6, 1.940421e-03, -179.816301, -1.940411e-03, -6.221291e-06 
3.000000e-02, 180.000000, 0.000000, 0, 1, 1.004914e+00, 95.999081, -1.050261e-01, 9.994110e-01 
3.000000e-02, 180.000000, 0.000000, 0, 2, 2.553739e-02, -179.522282, -2.553650e-02, -2.129221e-04 
3.000000e-02, 180.000000, 0.000000, 0, 3, 9.999965e-01, 0.000006, 9.999965e-01, 1.047100e-07 
3.000000e-02, 180.000000, 0.000000, 0, 4, 2.413537e-05, 0.078163, 2.413535e-05, 3.292555e-08 
3.000000e-02, 180.000000, 0.000000, 0, 5, 9.178481e-05, -90.263833, -4.226457e-07, -9.178383e-05 
3.000000e-02, 180.000000, 0.000000, 0, 6, 1.979455e-03, -179.581347, -1.979402e-03, -1.446350e-05 
3.000000e-02, 225.000000, 0.000000, 0, 1, 7.144686e-01, 98.461406, -1.051292e-01, 7.066917e-01 
3.000000e-02, 225.000000, 0.000000, 0, 2, 7.072073e-01, 92.072501, -2.557550e-02, 7.067447e-01 
3.000000e-02, 225.000000, 0.000000, 0, 3, 9.999992e-01, 0.000004, 9.999992e-01, 7.389073e-08 
3.000000e-02, 225.000000, 0.000000, 0, 4, 6.946932e-05, 69.466793, 2.436638e-05, 6.505587e-05 
3.000000e-02, 225.000000, 0.000000, 0, 5, 6.490225e-05, -90.339512, -3.845830e-07, -6.490111e-05 
3.000000e-02, 225.000000, 0.000000, 0, 6, 2.018482e-03, -179.595977, -2.018432e-03, -1.423327e-05 
3.000000e-02, 270.000000, 0.000000, 0, 1, 1.052323e-01, -179.999836, -1.052323e-01, -3.006519e-07 
3.000000e-02, 270.000000, 0.000000, 0, 2, 1.000030e+00, 91.463301, -2.553739e-02, 9.997034e-01 
3.000000e-02, 270.000000, 0.000000, 0, 3, 1.000002e+00, 0.000000, 1.000002e+00, 6.736724e-10 
3.000000e-02, 270.000000, 0.000000, 0, 4, 9.508434e-05, 75.295556, 2.413554e-05, 9.197014e-05 
3.000000e-02, 270.000000, 0.000000, 0, 5, 3.465194e-07, -179.999871, -3.465194e-07, -7.778919e-13 
3.000000e-02, 270.000000, 0.000000, 0, 6, 1.979449e-03, -179.836749, -1.979441e-03, -5.639974e-06 
3.000000e-02, 315.000000, 0.000000, 0, 1, 7.144690e-01, -98.461404, -1.051292e-01, -7.066921e-01 
3.000000e-02, 315.000000, 0.000000, 0, 2, 7.075054e-01, 92.065379, -2.549839e-02, 7.070458e-01 
3.000000e-02, 315.000000, 0.000000, 0, 3, 9.999992e-01, -0.000004, 9.999992e-01, -7.256105e-08 
3.000000e-02, 315.000000, 0.000000, 0, 4, 6.926497e-05, 69.811068, 2.390451e-05, 6.500931e-05 
3.000000e-02, 315.000000, 0.000000, 0, 5, 6.490225e-05, 90.339512, -3.845823e-07, 6.490111e-05 
3.000000e-02, 315.000000, 0.000000, 0, 6, 1.940421e-03, 179.816301, -1.940411e-03, 6.221280e-06 
3.000000e-02, 360.000000, 0.000000, 0, 1, 1.004914e+00, -95.999081, -1.050261e-01, -9.994110e-01 
3.000000e-02, 360.000000, 0.000000, 0, 2, 2.553739e-02, 179.522283, -2.553650e-02, 2.129216e-04 
3.000000e-02, 360.000000, 0.000000, 0, 3, 9.999965e-01, -0.000006, 9.999965e-01, -1.034233e-07 
3.000000e-02, 360.000000, 0.000000, 0, 4, 2.413537e-05, -0.078163, 2.413535e-05, -3.292551e-08 
3.000000e-02, 360.000000, 0.000000, 0, 5, 9.178481e-05, 90.263833, -4.226457e-07, 9.178383e-05 
3.000000e-02, 360.000000, 0.000000, 0, 6, 1.979455e-03, 179.581347, -1.979402e-03, 1.446349e-05 
6.000000e-02, 0.000000, 0.000000, 0, 1, 9.996542e-01, -91.461074, -2.548898e-02, -9.993292e-01 
6.000000e-02, 0.000000, 0.000000, 0, 2, 6.311804e-03, 178.071894, -6.308230e-03, 2.123635e-04 
6.000000e-02, 0.000000, 0.000000, 0, 3, 9.999152e-01, -0.000093, 9.999152e-01, -1.615457e-06 
6.000000e-02, 0.000000, 0.000000, 0, 4, 2.436661e-05, -0.312555, 2.436624e-05, -1.329218e-07 
6.000000e-02, 0.000000, 0.000000, 0, 5, 3.672125e-04, 90.247188, -1.584238e-06, 3.672091e-04 
6.000000e-02, 0.000000, 0.000000, 0, 6, 4.950775e-04, 178.327663, -4.948666e-04, 1.444816e-05 
6.000000e-02, 45.000000, 0.000000, 0, 1, 7.071325e-01, -92.099213, -2.590226e-02, -7.066580e-01 
6.000000e-02, 45.000000, 0.000000, 0, 2, 7.064022e-01, -90.523781, -6.457630e-03, -7.063727e-01 
6.000000e-02, 45.000000, 0.000000, 0, 3, 9.999588e-01, -0.000064, 9.999588e-01, -1.117374e-06 
6.000000e-02, 45.000000, 0.000000, 0, 4, 2.639128e-04, -83.888452, 2.809734e-05, -2.624129e-04 
6.000000e-02, 45.000000, 0.000000, 0, 5, 2.596666e-04, 90.215149, -9.750595e-07, 2.596647e-04 
6.000000e-02, 45.000000, 0.000000, 0, 6, 6.511990e-04, 178.326135, -6.509211e-04, 1.902172e-05 
6.000000e-02, 90.000000, 0.000000, 0, 1, 2.631574e-02, 179.999404, -2.631574e-02, 2.735471e-07 
6.000000e-02, 90.000000, 0.000000, 0, 2, 9.992357e-01, -90.361919, -6.311801e-03, -9.992158e-01 
6.000000e-02, 90.000000, 0.000000, 0, 3, 1.000002e+00, 0.000000, 1.000002e+00, 7.664219e-09 
6.000000e-02, 90.000000, 0.000000, 0, 4, 3.717854e-04, -86.241754, 2.436932e-05, -3.709858e-04 
6.000000e-02, 90.000000, 0.000000, 0, 5, 3.658340e-07, 179.998790, -3.658340e-07, 7.725813e-12 
6.000000e-02, 90.000000, 0.000000, 0, 6, 4.951702e-04, 178.605987, -4.950236e-04, 1.204636e-05 
6.000000e-02, 135.000000, 0.000000, 0, 1, 7.071329e-01, 92.099228, -2.590245e-02, 7.066583e-01 
6.000000e-02, 135.000000, 0.000000, 0, 2, 7.066999e-01, -90.499624, -6.162400e-03, -7.066730e-01 
6.000000e-02, 135.000000, 0.000000, 0, 3, 9.999588e-01, 0.000065, 9.999588e-01, 1.132847e-06 
6.000000e-02, 135.000000, 0.000000, 0, 4, 2.630358e-04, -85.499853, 2.063822e-05, -2.622249e-04 
6.000000e-02, 135.000000, 0.000000, 0, 5, 2.596666e-04, -90.215146, -9.750467e-07, -2.596647e-04 
6.000000e-02, 135.000000, 0.000000, 0, 6, 3.389721e-04, -179.761276, -3.389691e-04, -1.412332e-06 
6.000000e-02, 180.000000, 0.000000, 0, 1, 9.996542e-01, 91.461074, -2.548898e-02, 9.993292e-01 
6.000000e-02, 180.000000, 0.000000, 0, 2, 6.311804e-03, -178.071855, -6.308230e-03, -2.123677e-04 
6.000000e-02, 180.000000, 0.000000, 0, 3, 9.999152e-01, 0.000094, 9.999152e-01, 1.631839e-06 
6.000000e-02, 180.000000, 0.000000, 0, 4, 2.436661e-05, 0.312554, 2.436624e-05, 1.329213e-07 
6.000000e-02, 180.000000, 0.000000, 0, 5, 3.672125e-04, -90.247188, -1.584238e-06, -3.672091e-04 
6.000000e-02, 180.000000, 0.000000, 0, 6, 4.950775e-04, -178.327658, -4.948666e-04, -1.444820e-05 
6.000000e-02, 225.000000, 0.000000, 0, 1, 7.071325e-01, 92.099213, -2.590226e-02, 7.066580e-01 
6.000000e-02, 225.000000, 0.000000, 0, 2, 7.064022e-01, 90.523781, -6.457630e-03, 7.063727e-01 
6.000000e-02, 225.000000, 0.000000, 0, 3, 9.999588e-01, 0.000065, 9.999588e-01, 1.133939e-06 
6.000000e-02, 225.000000, 0.000000, 0, 4, 2.639128e-04, 83.888452, 2.809734e-05, 2.624129e-04 
6.000000e-02, 225.000000, 0.000000, 0, 5, 2.596666e-04, -90.215149, -9.750595e-07, -2.596647e-04 
6.000000e-02, 225.000000, 0.000000, 0, 6, 6.511990e-04, -178.326131, -6.509211e-04, -1.902176e-05 
6.000000e-02, 270.000000, 0.000000, 0, 1, 2.631574e-02, -179.999391, -2.631574e-02, -2.799297e-07 
6.000000e-02, 270.000000, 0.000000, 0, 2, 9.992357e-01, 90.361919, -6.311801e-03, 9.992158e-01 
6.000000e-02, 270.000000, 0.000000, 0, 3, 1.000002e+00, 0.000001, 1.000002e+00, 9.276484e-09 
6.000000e-02, 270.000000, 0.000000, 0, 4, 3.717854e-04, 86.241754, 2.436932e-05, 3.709858e-04 
6.000000e-02, 270.000000, 0.000000, 0, 5, 3.658340e-07, -179.999133, -3.658340e-07, -5.536590e-12 
6.000000e-02, 270.000000, 0.000000, 0, 6, 4.951702e-04, -178.605982, -4.950236e-04, -1.204640e-05 
6.000000e-02, 315.000000, 0.000000, 0, 1, 7.071329e-01, -92.099228, -2.590245e-02, -7.066583e-01 
6.000000e-02, 315.000000, 0.000000, 0, 2, 7.066999e-01, 90.499624, -6.162401e-03, 7.066730e-01 
6.000000e-02, 315.000000, 0.000000, 0, 3, 9.999588e-01, -0.000064, 9.999588e-01, -1.116090e-06 
6.000000e-02, 315.000000, 0.000000, 0, 4, 2.630358e-04, 85.499853, 2.063822e-05, 2.622249e-04 
6.000000e-02, 315.000000, 0.000000, 0, 5, 2.596666e-04, 90.215146, -9.750467e-07, 2.596647e-04 
6.000000e-02, 315.000000, 0.000000, 0, 6, 3.389721e-04, 179.761283, -3.389691e-04, 1.412286e-06 
6.000000e-02, 360.000000, 0.000000, 0, 1, 9.996542e-01, -91.461074, -2.548898e-02, -9.993292e-01 
6.000000e-02, 360.000000, 0.000000, 0, 2, 6.311804e-03, 178.071894, -6.308230e-03, 2.123635e-04 
6.000000e-02, 360.000000, 0.000000, 0, 3, 9.999152e-01, -0.000093, 9.999152e-01, -1.615457e-06 
6.000000e-02, 360.000000, 0.000000, 0, 4, 2.436661e-05, -0.312555, 2.436624e-05, -1.329218e-07 
6.000000e-02, 360.000000, 0.000000, 0, 5, 3.672125e-04, 90.247188, -1.584238e-06, 3.672091e-04 
6.000000e-02, 360.000000, 0.000000, 0, 6, 4.950775e-04, 178.327663, -4.948666e-04, 1.444816e-05 
9.000000e-02, 0.000000, 0.000000, 0, 1, 9.990602e-01, -90.566514, -9.878077e-03, -9.990113e-01 
9.000000e-02, 0.000000, 0.000000, 0, 2, 2.750844e-03, 175.593416, -2.742712e-03, 2.113572e-04 
9.000000e-02, 0.000000, 0.000000, 0, 3, 9.995627e-01, -0.000491, 9.995627e-01, -8.569768e-06 
9.000000e-02, 0.000000, 0.000000, 0, 4, 2.475574e-05, -0.702852, 2.475387e-05, -3.036732e-07 
9.000000e-02, 0.000000, 0.000000, 0, 5, 8.263880e-04, 90.458768, -6.616833e-06, 8.263615e-04 
9.000000e-02, 0.000000, 0.000000, 0, 6, 2.202585e-04, 176.246685, -2.197861e-04, 1.441831e-05 
9.000000e-02, 45.000000, 0.000000, 0, 1, 7.066204e-01, -90.876705, -1.081186e-02, -7.065377e-01 
9.000000e-02, 45.000000, 0.000000, 0, 2, 7.057017e-01, -90.247893, -3.053239e-03, -7.056951e-01 
9.000000e-02, 45.000000, 0.000000, 0, 3, 9.997836e-01, -0.000331, 9.997836e-01, -5.777429e-06 
9.000000e-02, 45.000000, 0.000000, 0, 4, 6.004447e-04, -85.803279, 4.394122e-05, -5.988347e-04 
9.000000e-02, 45.000000, 0.000000, 0, 5, 5.844358e-04, 90.346269, -3.532041e-06, 5.844251e-04 
9.000000e-02, 45.000000, 0.000000, 0, 6, 5.713227e-04, 177.199684, -5.706404e-04, 2.791213e-05 
9.000000e-02, 90.000000, 0.000000, 0, 1, 1.174619e-02, 179.998929, -1.174619e-02, 2.195467e-07 
9.000000e-02, 90.000000, 0.000000, 0, 2, 9.984290e-01, -90.157851, -2.750696e-03, -9.984253e-01 
